Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_Percent,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status,Is_Valid_Quantity,Is_Valid_Unit_Price,Is_Valid_Discount,Is_Valid_Revenue,Is_Valid_Profit,Expected_Revenue,Revenue_Diff,Expected_Profit,Profit_Diff,Row_Valid,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Weekday,Average_Revenue_Per_Unit,Calculated_Margin_Percent,Profit_Category,Fast_Shipping,Revenue_Anomaly,Profit_Anomaly
ORD-008625,2024-01-26,2024,1,Q1,Winter,CUST-02329,Male,New,North America,Mexico,Beauty & Health,Supplements,Whey Protein 2kg,66.86,8,0.0,534.88,382.43,152.45,28.5,29.43,Express,4,Debit Card,Delivered,True,True,True,True,True,534.88,0.0,152.45,0.0,True,2024,1,January,26,Friday,66.86,28.5,Medium,False,False,False
ORD-008626,2022-06-04,2022,6,Q2,Summer,CUST-01825,Female,Premium,North America,Mexico,Home & Kitchen,Appliances,Coffee Maker,58.58,2,0.2,93.73,73.43,20.3,21.66,5.71,Economy,10,Debit Card,Delivered,True,True,True,True,True,93.73,0.0,20.3,0.0,True,2022,6,June,4,Saturday,46.865,21.66,Low,False,False,False
ORD-008627,2023-03-09,2023,3,Q1,Spring,CUST-01773,Male,Premium,Europe,UK,Beauty & Health,Supplements,Multivitamin Pack,58.03,1,0.0,58.03,36.55,21.48,37.02,21.35,Express,12,PayPal,Delivered,True,True,True,True,True,58.03,0.0,21.48,0.0,True,2023,3,March,9,Thursday,58.03,37.02,Low,False,False,False
ORD-008628,2023-07-08,2023,7,Q3,Summer,CUST-04501,Male,New,Asia,Singapore,Home & Kitchen,Kitchen Tools,Storage Container Set,91.99,4,0.1,331.16,263.09,68.07,20.56,6.3,Economy,16,PayPal,Delivered,True,True,True,True,True,331.16,0.0,68.07,0.0,True,2023,7,July,8,Saturday,82.79,20.56,Medium,False,False,False
ORD-008629,2021-07-05,2021,7,Q3,Summer,CUST-04141,Male,VIP,Europe,UK,Beauty & Health,Skincare,Vitamin C Serum,61.4,8,0.2,392.96,320.07,72.89,18.55,5.5,Standard,11,Cash on Delivery,Cancelled,True,True,True,True,True,392.96,0.0,72.89,0.0,True,2021,7,July,5,Monday,49.12,18.55,Medium,False,False,False
ORD-008630,2024-01-17,2024,1,Q1,Winter,CUST-05114,Female,Regular,Middle East,UAE,Books & Media,Books,Rich Dad Poor Dad,34.12,4,0.15,116.01,62.02,53.99,46.54,9.43,Economy,13,Credit Card,Delivered,True,True,True,True,True,116.01,0.0,53.99,0.0,True,2024,1,January,17,Wednesday,29.0025,46.54,Medium,False,False,False
ORD-008631,2023-12-05,2023,12,Q4,Winter,CUST-06407,Female,New,North America,USA,Clothing,Women's Wear,Yoga Pants,130.32,2,0.0,260.64,124.23,136.41,52.34,74.99,Overnight,9,PayPal,Delivered,True,True,True,True,True,260.64,0.0,136.41,0.0,True,2023,12,December,5,Tuesday,130.32,52.34,Medium,False,False,False
ORD-008632,2023-11-28,2023,11,Q4,Fall,CUST-03643,Female,Regular,North America,USA,Electronics,Laptops,Lenovo ThinkPad X1,1246.3,2,0.05,2367.97,1459.69,908.28,38.36,13.5,Standard,9,Credit Card,Delivered,True,True,True,True,True,2367.97,0.0,908.28,0.0,True,2023,11,November,28,Tuesday,1183.985,38.36,High,False,True,True
ORD-008633,2024-04-20,2024,4,Q2,Spring,CUST-02015,Male,New,North America,Mexico,Electronics,Headphones,Samsung Galaxy Buds,351.52,1,0.25,263.64,244.15,19.49,7.39,9.77,Standard,9,Bank Transfer,Cancelled,True,True,True,True,True,263.64,0.0,19.49,0.0,True,2024,4,April,20,Saturday,263.64,7.39,Low,False,False,False
ORD-008634,2022-10-23,2022,10,Q4,Fall,CUST-03134,Female,Regular,Europe,Spain,Clothing,Women's Wear,Summer Dress,110.75,2,0.2,177.2,122.1,55.1,31.09,9.43,Economy,11,Google Pay,Cancelled,True,True,True,True,True,177.2,0.0,55.1,0.0,True,2022,10,October,23,Sunday,88.6,31.09,Medium,False,False,False
ORD-008635,2022-11-22,2022,11,Q4,Fall,CUST-02790,Male,Regular,Europe,France,Electronics,Tablets,iPad Pro 12.9,537.0,2,0.15,912.9,590.74,322.16,35.29,6.94,Economy,13,Debit Card,Processing,True,True,True,True,True,912.9,0.0,322.16,0.0,True,2022,11,November,22,Tuesday,456.45,35.29,High,False,False,True
ORD-008636,2023-05-08,2023,5,Q2,Spring,CUST-07227,Male,Regular,Europe,Italy,Beauty & Health,Supplements,Whey Protein 2kg,18.77,5,0.0,93.85,59.39,34.46,36.72,7.72,Economy,14,Bank Transfer,Cancelled,True,True,True,True,True,93.85,0.0,34.46,0.0,True,2023,5,May,8,Monday,18.77,36.72,Low,False,False,False
ORD-008637,2023-06-03,2023,6,Q2,Summer,CUST-01450,Male,New,Middle East,Egypt,Clothing,Footwear,Vans Old Skool,164.18,2,0.0,328.36,186.1,142.26,43.32,3.9,Economy,12,Debit Card,Delivered,True,True,True,True,True,328.36,0.0,142.26,0.0,True,2023,6,June,3,Saturday,164.18,43.32,Medium,False,False,False
ORD-008638,2022-08-31,2022,8,Q3,Summer,CUST-05460,Female,VIP,North America,Canada,Home & Kitchen,Furniture,Study Desk,300.3,2,0.0,600.6,402.82,197.78,32.93,8.4,Standard,5,Bank Transfer,Delivered,True,True,True,True,True,600.6,0.0,197.78,0.0,True,2022,8,August,31,Wednesday,300.3,32.93,Medium,False,False,False
ORD-008639,2023-05-28,2023,5,Q2,Spring,CUST-06042,Female,Regular,Asia,South Korea,Beauty & Health,Supplements,Collagen Peptides,27.08,3,0.0,81.24,56.55,24.69,30.39,9.17,Standard,11,Bank Transfer,Delivered,True,True,True,True,True,81.24,0.0,24.69,0.0,True,2023,5,May,28,Sunday,27.08,30.39,Low,False,False,False
ORD-008640,2022-03-01,2022,3,Q1,Spring,CUST-05134,Male,New,North America,Mexico,Beauty & Health,Skincare,Retinol Night Cream,66.89,1,0.3,46.82,37.98,8.84,18.88,9.09,Economy,6,Apple Pay,Delivered,True,True,True,True,True,46.82,0.0,8.84,0.0,True,2022,3,March,1,Tuesday,46.82,18.88,Low,False,False,False
ORD-008641,2023-01-23,2023,1,Q1,Winter,CUST-04522,Male,Premium,Middle East,Egypt,Electronics,Smartphones,Samsung Galaxy S23,763.88,2,0.0,1527.76,796.55,731.21,47.86,45.84,Express,13,Google Pay,Returned,True,True,True,True,True,1527.76,0.0,731.21,0.0,True,2023,1,January,23,Monday,763.88,47.86,High,False,True,True
ORD-008642,2023-02-04,2023,2,Q1,Winter,CUST-03601,Female,New,Middle East,UAE,Books & Media,Software,VPN Premium 1Y,183.91,4,0.0,735.64,468.12,267.52,36.37,96.03,Overnight,15,Bank Transfer,Delivered,True,True,True,True,True,735.64,0.0,267.52,0.0,True,2023,2,February,4,Saturday,183.91,36.37,High,False,False,False
ORD-008643,2022-11-27,2022,11,Q4,Fall,CUST-03856,Female,Premium,Middle East,UAE,Beauty & Health,Skincare,Sunscreen SPF50,68.98,2,0.0,137.96,64.7,73.26,53.1,67.78,Overnight,11,Apple Pay,Delivered,True,True,True,True,True,137.96,0.0,73.26,0.0,True,2022,11,November,27,Sunday,68.98,53.1,Medium,False,False,False
ORD-008644,2023-08-23,2023,8,Q3,Summer,CUST-02027,Male,New,Europe,Italy,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,116.56,1,0.3,81.59,85.73,-4.14,-5.07,82.58,Overnight,12,Google Pay,Delivered,True,True,True,True,True,81.59,0.0,-4.14,0.0,True,2023,8,August,23,Wednesday,81.59,-5.07,Loss,False,False,False
ORD-008645,2023-11-02,2023,11,Q4,Fall,CUST-03113,Female,Premium,North America,USA,Electronics,Tablets,Lenovo Tab P12,704.29,2,0.15,1197.29,1010.31,186.98,15.62,99.54,Overnight,4,PayPal,Delivered,True,True,True,True,True,1197.29,0.0,186.98,0.0,True,2023,11,November,2,Thursday,598.645,15.62,Medium,False,True,False
ORD-008646,2023-03-28,2023,3,Q1,Spring,CUST-07503,Male,Premium,North America,Canada,Electronics,Smartphones,Google Pixel 7,428.81,4,0.5,857.62,1044.17,-186.55,-21.75,98.67,Overnight,5,PayPal,Delivered,True,True,True,True,True,857.62,0.0,-186.55,0.0,True,2023,3,March,28,Tuesday,214.405,-21.75,Loss,False,False,True
ORD-008647,2022-08-26,2022,8,Q3,Summer,CUST-06443,Male,Regular,North America,USA,Books & Media,Books,Atomic Habits,18.05,5,0.3,63.17,64.04,-0.87,-1.38,14.41,Standard,6,Google Pay,Processing,True,True,True,True,True,63.18,-0.01,-0.87,0.0,True,2022,8,August,26,Friday,12.634,-1.38,Loss,False,False,False
ORD-008648,2023-07-04,2023,7,Q3,Summer,CUST-03446,Male,New,Middle East,Jordan,Beauty & Health,Supplements,Vitamin D3,21.85,3,0.4,39.33,46.18,-6.85,-17.42,14.6,Standard,12,Bank Transfer,Delivered,True,True,True,True,True,39.33,0.0,-6.85,0.0,True,2023,7,July,4,Tuesday,13.11,-17.42,Loss,False,False,False
ORD-008649,2024-03-23,2024,3,Q1,Spring,CUST-02694,Male,Regular,North America,Canada,Home & Kitchen,Furniture,Bookshelf 5-Tier,366.62,4,0.5,733.24,885.36,-152.12,-20.75,29.97,Express,8,Debit Card,Delivered,True,True,True,True,True,733.24,0.0,-152.12,0.0,True,2024,3,March,23,Saturday,183.31,-20.75,Loss,False,False,False
ORD-008650,2023-08-06,2023,8,Q3,Summer,CUST-05243,Female,Regular,Europe,Italy,Home & Kitchen,Furniture,Bookshelf 5-Tier,270.74,4,0.4,649.78,740.52,-90.74,-13.96,2.02,Economy,5,Debit Card,Returned,True,True,True,True,True,649.78,0.0,-90.74,0.0,True,2023,8,August,6,Sunday,162.445,-13.96,Loss,False,False,False
ORD-008651,2023-03-16,2023,3,Q1,Spring,CUST-06733,Male,Regular,North America,Canada,Clothing,Men's Wear,Chino Pants,81.86,2,0.5,81.86,85.77,-3.91,-4.78,30.31,Express,5,Debit Card,Delivered,True,True,True,True,True,81.86,0.0,-3.91,0.0,True,2023,3,March,16,Thursday,40.93,-4.78,Loss,False,False,False
ORD-008652,2021-11-01,2021,11,Q4,Fall,CUST-05254,Male,Premium,Europe,Spain,Home & Kitchen,Appliances,Microwave Oven,155.69,1,0.3,108.98,109.76,-0.78,-0.72,9.87,Economy,13,Apple Pay,Delivered,True,True,True,True,True,108.98,0.0,-0.78,0.0,True,2021,11,November,1,Monday,108.98,-0.72,Loss,False,False,False
ORD-008653,2024-02-04,2024,2,Q1,Winter,CUST-06572,Female,Regular,Europe,France,Electronics,Headphones,Sony WH-1000XM5,306.29,1,0.0,306.29,180.01,126.28,41.23,7.64,Standard,14,PayPal,Delivered,True,True,True,True,True,306.29,0.0,126.28,0.0,True,2024,2,February,4,Sunday,306.29,41.23,Medium,False,False,False
ORD-008654,2022-05-18,2022,5,Q2,Spring,CUST-02638,Male,Regular,Europe,UK,Electronics,Headphones,Samsung Galaxy Buds,281.48,4,0.1,1013.33,518.7,494.63,48.81,18.45,Standard,6,Bank Transfer,Delivered,True,True,True,True,True,1013.33,0.0,494.63,0.0,True,2022,5,May,18,Wednesday,253.3325,48.81,High,False,False,True
ORD-008655,2021-02-11,2021,2,Q1,Winter,CUST-02084,Male,Premium,North America,Canada,Electronics,Headphones,JBL Tune 760NC,124.25,1,0.4,74.55,62.59,11.96,16.04,67.07,Overnight,7,Cash on Delivery,Delivered,True,True,True,True,True,74.55,0.0,11.96,0.0,True,2021,2,February,11,Thursday,74.55,16.04,Low,False,False,False
ORD-008656,2023-07-23,2023,7,Q3,Summer,CUST-06729,Female,Regular,Asia,China,Electronics,Tablets,Huawei MatePad 11,428.7,2,0.2,685.92,428.16,257.76,37.58,68.84,Overnight,13,Credit Card,Processing,True,True,True,True,True,685.92,0.0,257.76,0.0,True,2023,7,July,23,Sunday,342.96,37.58,High,False,False,False
ORD-008657,2023-12-19,2023,12,Q4,Winter,CUST-03448,Female,Regular,North America,Mexico,Books & Media,Books,Rich Dad Poor Dad,28.27,2,0.0,56.54,39.04,17.5,30.95,10.42,Standard,9,Cash on Delivery,Delivered,True,True,True,True,True,56.54,0.0,17.5,0.0,True,2023,12,December,19,Tuesday,28.27,30.95,Low,False,False,False
ORD-008658,2023-05-22,2023,5,Q2,Spring,CUST-03199,Male,New,Asia,India,Electronics,Headphones,Samsung Galaxy Buds,198.45,3,0.5,297.67,336.35,-38.68,-12.99,15.59,Standard,11,Credit Card,Delivered,True,True,True,True,True,297.67,0.0,-38.68,0.0,True,2023,5,May,22,Monday,99.22333333333334,-12.99,Loss,False,False,False
ORD-008659,2023-05-13,2023,5,Q2,Spring,CUST-07889,Male,Regular,Middle East,Saudi Arabia,Electronics,Laptops,Lenovo ThinkPad X1,1282.85,3,0.1,3463.69,2556.57,907.12,26.19,25.6,Express,17,Bank Transfer,Delivered,True,True,True,True,True,3463.7,-0.01,907.12,0.0,True,2023,5,May,13,Saturday,1154.5633333333333,26.19,High,False,True,True
ORD-008660,2024-04-19,2024,4,Q2,Spring,CUST-07878,Female,Regular,Middle East,Saudi Arabia,Clothing,Women's Wear,High-Waist Jeans,125.3,2,0.25,187.95,127.98,59.97,31.91,53.26,Overnight,8,Credit Card,Processing,True,True,True,True,True,187.95,0.0,59.97,0.0,True,2024,4,April,19,Friday,93.975,31.91,Medium,False,False,False
ORD-008661,2023-01-29,2023,1,Q1,Winter,CUST-07539,Male,New,Middle East,Jordan,Beauty & Health,Skincare,Vitamin C Serum,76.44,1,0.05,72.62,36.71,35.91,49.45,17.24,Standard,7,Apple Pay,Delivered,True,True,True,True,True,72.62,0.0,35.91,0.0,True,2023,1,January,29,Sunday,72.62,49.45,Low,False,False,False
ORD-008662,2023-08-15,2023,8,Q3,Summer,CUST-07926,Female,Premium,North America,Canada,Books & Media,Books,Deep Work,32.52,1,0.05,30.89,18.53,12.36,40.01,17.55,Standard,3,Credit Card,Delivered,True,True,True,True,True,30.89,0.0,12.36,0.0,True,2023,8,August,15,Tuesday,30.89,40.01,Low,True,False,False
ORD-008663,2023-05-18,2023,5,Q2,Spring,CUST-03134,Female,Regular,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,59.57,4,0.1,214.45,134.77,79.68,37.16,94.01,Overnight,10,Apple Pay,Delivered,True,True,True,True,True,214.45,0.0,79.68,0.0,True,2023,5,May,18,Thursday,53.6125,37.16,Medium,False,False,False
ORD-008664,2023-06-25,2023,6,Q2,Summer,CUST-05914,Male,Regular,Asia,South Korea,Books & Media,Books,Atomic Habits,22.42,1,0.1,20.18,10.12,10.06,49.85,10.14,Standard,18,Cash on Delivery,Delivered,True,True,True,True,True,20.18,0.0,10.06,0.0,True,2023,6,June,25,Sunday,20.18,49.85,Low,False,False,False
ORD-008665,2023-12-27,2023,12,Q4,Winter,CUST-03850,Male,Regular,North America,Canada,Clothing,Footwear,Adidas Ultraboost,79.34,1,0.5,39.67,58.08,-18.41,-46.41,88.16,Overnight,10,Cash on Delivery,Delivered,True,True,True,True,True,39.67,0.0,-18.41,0.0,True,2023,12,December,27,Wednesday,39.67,-46.41,Loss,False,False,False
ORD-008666,2023-11-13,2023,11,Q4,Fall,CUST-01405,Female,Premium,North America,Mexico,Beauty & Health,Skincare,Vitamin C Serum,61.21,3,0.0,183.63,107.79,75.84,41.3,88.01,Overnight,3,Bank Transfer,Returned,True,True,True,True,True,183.63,0.0,75.84,0.0,True,2023,11,November,13,Monday,61.21,41.3,Medium,True,False,False
ORD-008667,2022-05-19,2022,5,Q2,Spring,CUST-04298,Male,Premium,North America,Mexico,Books & Media,Books,The Psychology of Money,36.55,6,0.0,219.3,156.81,62.49,28.5,88.21,Overnight,7,Debit Card,Delivered,True,True,True,True,True,219.3,0.0,62.49,0.0,True,2022,5,May,19,Thursday,36.550000000000004,28.5,Medium,False,False,False
ORD-008668,2022-07-02,2022,7,Q3,Summer,CUST-05158,Female,Regular,Middle East,Jordan,Clothing,Footwear,Vans Old Skool,179.4,9,0.15,1372.41,982.84,389.57,28.39,6.04,Economy,13,Credit Card,Delivered,True,True,True,True,True,1372.41,0.0,389.57,0.0,True,2022,7,July,2,Saturday,152.49,28.39,High,False,True,True
ORD-008669,2021-04-15,2021,4,Q2,Spring,CUST-07830,Male,Regular,Europe,UK,Books & Media,Software,Photo Editing Suite,208.91,1,0.5,104.45,152.67,-48.22,-46.17,38.38,Express,14,Debit Card,Returned,True,True,True,True,True,104.46,-0.01,-48.22,0.0,True,2021,4,April,15,Thursday,104.45,-46.17,Loss,False,False,False
ORD-008670,2022-07-01,2022,7,Q3,Summer,CUST-06267,Male,Regular,Asia,Japan,Beauty & Health,Supplements,Omega-3 Fish Oil,24.38,1,0.05,23.16,13.13,10.03,43.31,85.8,Overnight,25,Credit Card,Delivered,True,True,True,True,True,23.16,0.0,10.03,0.0,True,2022,7,July,1,Friday,23.16,43.31,Low,False,False,False
ORD-008671,2023-11-13,2023,11,Q4,Fall,CUST-04212,Female,Regular,Asia,India,Electronics,Smartphones,Google Pixel 7,939.83,3,0.0,2819.49,1433.51,1385.98,49.16,6.28,Economy,19,Apple Pay,Processing,True,True,True,True,True,2819.49,0.0,1385.98,0.0,True,2023,11,November,13,Monday,939.8299999999999,49.16,High,False,True,True
ORD-008672,2024-01-01,2024,1,Q1,Winter,CUST-03055,Male,New,North America,USA,Beauty & Health,Supplements,Collagen Peptides,67.15,1,0.0,67.15,45.33,21.82,32.49,9.44,Standard,4,PayPal,Delivered,True,True,True,True,True,67.15,0.0,21.82,0.0,True,2024,1,January,1,Monday,67.15,32.49,Low,False,False,False
ORD-008673,2023-03-26,2023,3,Q1,Spring,CUST-05087,Male,Regular,Asia,India,Electronics,Laptops,Lenovo ThinkPad X1,1592.22,3,0.25,3582.49,3466.88,115.61,3.23,45.78,Express,12,Apple Pay,Returned,True,True,True,True,True,3582.5,-0.01,115.61,0.0,True,2023,3,March,26,Sunday,1194.1633333333332,3.23,Medium,False,True,False
ORD-008674,2023-03-22,2023,3,Q1,Spring,CUST-06694,Female,Regular,North America,Canada,Beauty & Health,Skincare,Hyaluronic Acid,24.06,3,0.1,64.96,45.37,19.59,30.16,15.48,Standard,3,Debit Card,Delivered,True,True,True,True,True,64.96,0.0,19.59,0.0,True,2023,3,March,22,Wednesday,21.653333333333332,30.16,Low,True,False,False
ORD-008675,2023-08-31,2023,8,Q3,Summer,CUST-05249,Male,Regular,Asia,South Korea,Clothing,Men's Wear,Formal Shirt,65.76,1,0.25,49.32,49.12,0.2,0.41,9.78,Economy,20,Bank Transfer,Cancelled,True,True,True,True,True,49.32,0.0,0.2,0.0,True,2023,8,August,31,Thursday,49.32,0.41,Low,False,False,False
ORD-008676,2023-12-22,2023,12,Q4,Winter,CUST-07887,Male,New,Middle East,Saudi Arabia,Clothing,Men's Wear,Slim Fit Jeans,105.23,3,0.15,268.34,162.75,105.59,39.35,66.73,Overnight,12,PayPal,Delivered,True,True,True,True,True,268.34,0.0,105.59,0.0,True,2023,12,December,22,Friday,89.44666666666666,39.35,Medium,False,False,False
ORD-008677,2023-09-17,2023,9,Q3,Fall,CUST-03473,Male,Regular,North America,Mexico,Books & Media,Books,Rich Dad Poor Dad,30.93,1,0.5,15.46,22.24,-6.78,-43.86,7.33,Standard,4,Google Pay,Delivered,True,True,True,True,True,15.46,0.0,-6.78,0.0,True,2023,9,September,17,Sunday,15.46,-43.86,Loss,False,False,False
ORD-008678,2022-09-25,2022,9,Q3,Fall,CUST-01281,Male,Regular,Asia,India,Electronics,Smartphones,iPhone 14,338.68,2,0.0,677.36,371.3,306.06,45.18,18.57,Standard,11,Credit Card,Returned,True,True,True,True,True,677.36,0.0,306.06,0.0,True,2022,9,September,25,Sunday,338.68,45.18,High,False,False,True
ORD-008679,2022-10-09,2022,10,Q4,Fall,CUST-05749,Male,VIP,North America,Canada,Electronics,Tablets,Amazon Fire HD 10,411.18,1,0.0,411.18,225.61,185.57,45.13,6.98,Standard,4,Apple Pay,Delivered,True,True,True,True,True,411.18,0.0,185.57,0.0,True,2022,10,October,9,Sunday,411.18,45.13,Medium,False,False,False
ORD-008680,2024-01-13,2024,1,Q1,Winter,CUST-05102,Female,Regular,Middle East,Kuwait,Electronics,Laptops,ASUS ZenBook,1280.25,3,0.15,3264.64,2776.09,488.55,14.96,13.73,Standard,17,PayPal,Delivered,True,True,True,True,True,3264.64,0.0,488.55,0.0,True,2024,1,January,13,Saturday,1088.2133333333334,14.96,High,False,True,True
ORD-008681,2023-07-08,2023,7,Q3,Summer,CUST-03905,Female,Regular,Asia,Japan,Clothing,Footwear,Puma Running Shoes,113.96,1,0.25,85.47,65.13,20.34,23.8,9.77,Economy,12,Cash on Delivery,Delivered,True,True,True,True,True,85.47,0.0,20.34,0.0,True,2023,7,July,8,Saturday,85.47,23.8,Low,False,False,False
ORD-008682,2024-05-16,2024,5,Q2,Spring,CUST-06293,Male,Regular,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,48.17,1,0.3,33.72,26.68,7.04,20.88,14.9,Standard,3,Debit Card,Returned,True,True,True,True,True,33.72,0.0,7.04,0.0,True,2024,5,May,16,Thursday,33.72,20.88,Low,True,False,False
ORD-008683,2024-01-03,2024,1,Q1,Winter,CUST-02938,Female,New,North America,Canada,Clothing,Men's Wear,Slim Fit Jeans,69.91,8,0.4,335.57,382.15,-46.58,-13.88,7.33,Economy,4,Cash on Delivery,Delivered,True,True,True,True,True,335.57,0.0,-46.58,0.0,True,2024,1,January,3,Wednesday,41.94625,-13.88,Loss,False,False,False
ORD-008684,2023-11-09,2023,11,Q4,Fall,CUST-05240,Female,Regular,Europe,Germany,Books & Media,Books,Atomic Habits,31.01,10,0.05,294.6,168.14,126.46,42.93,35.16,Express,9,Google Pay,Cancelled,True,True,True,True,True,294.6,0.0,126.46,0.0,True,2023,11,November,9,Thursday,29.46,42.93,Medium,False,False,False
ORD-008685,2023-09-13,2023,9,Q3,Fall,CUST-03296,Male,New,North America,USA,Electronics,Laptops,Lenovo ThinkPad X1,736.06,1,0.2,588.85,341.64,247.21,41.98,8.77,Standard,10,Credit Card,Returned,True,True,True,True,True,588.85,0.0,247.21,0.0,True,2023,9,September,13,Wednesday,588.85,41.98,High,False,False,False
ORD-008686,2022-07-06,2022,7,Q3,Summer,CUST-01001,Male,Regular,Middle East,Kuwait,Clothing,Women's Wear,Summer Dress,70.87,1,0.0,70.87,39.65,31.22,44.05,9.55,Standard,8,PayPal,Cancelled,True,True,True,True,True,70.87,0.0,31.22,0.0,True,2022,7,July,6,Wednesday,70.87,44.05,Low,False,False,False
ORD-008687,2021-04-14,2021,4,Q2,Spring,CUST-03968,Female,Regular,North America,Canada,Books & Media,Books,Deep Work,33.17,3,0.3,69.66,45.86,23.8,34.17,37.97,Express,7,Bank Transfer,Processing,True,True,True,True,True,69.66,0.0,23.8,0.0,True,2021,4,April,14,Wednesday,23.22,34.17,Low,False,False,False
ORD-008688,2022-09-26,2022,9,Q3,Fall,CUST-03830,Male,Regular,Middle East,Saudi Arabia,Books & Media,Books,Thinking Fast and Slow,30.58,4,0.25,91.74,69.33,22.41,24.43,92.28,Overnight,11,Debit Card,Delivered,True,True,True,True,True,91.74,0.0,22.41,0.0,True,2022,9,September,26,Monday,22.935,24.43,Low,False,False,False
ORD-008689,2023-01-03,2023,1,Q1,Winter,CUST-05516,Female,New,Middle East,Jordan,Electronics,Smartphones,Samsung Galaxy S23,903.45,2,0.25,1355.18,1305.04,50.14,3.7,4.78,Economy,10,Credit Card,Cancelled,True,True,True,True,True,1355.18,0.0,50.14,0.0,True,2023,1,January,3,Tuesday,677.59,3.7,Medium,False,True,False
ORD-008690,2024-08-04,2024,8,Q3,Summer,CUST-04603,Female,Premium,Asia,India,Electronics,Laptops,ASUS ZenBook,703.58,1,0.0,703.58,524.8,178.78,25.41,8.07,Standard,19,Debit Card,Cancelled,True,True,True,True,True,703.58,0.0,178.78,0.0,True,2024,8,August,4,Sunday,703.58,25.41,Medium,False,False,False
ORD-008691,2023-11-04,2023,11,Q4,Fall,CUST-03159,Male,Regular,Middle East,Kuwait,Clothing,Footwear,Converse Chuck Taylor,146.7,4,0.05,557.46,322.63,234.83,42.12,3.92,Economy,15,Bank Transfer,Processing,True,True,True,True,True,557.46,0.0,234.83,0.0,True,2023,11,November,4,Saturday,139.365,42.12,High,False,False,False
ORD-008692,2022-07-29,2022,7,Q3,Summer,CUST-01238,Male,Regular,Asia,Japan,Clothing,Men's Wear,Hoodie Sweatshirt,29.38,2,0.15,49.95,43.9,6.05,12.11,7.96,Standard,16,PayPal,Delivered,True,True,True,True,True,49.95,0.0,6.05,0.0,True,2022,7,July,29,Friday,24.975,12.11,Low,False,False,False
ORD-008693,2022-12-24,2022,12,Q4,Winter,CUST-06876,Male,Regular,Europe,Italy,Books & Media,Books,Atomic Habits,28.58,4,0.4,68.59,72.2,-3.61,-5.26,83.71,Overnight,12,Cash on Delivery,Processing,True,True,True,True,True,68.59,0.0,-3.61,0.0,True,2022,12,December,24,Saturday,17.1475,-5.26,Loss,False,False,False
ORD-008694,2023-08-22,2023,8,Q3,Summer,CUST-07985,Male,New,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Cutting Board Set,70.16,2,0.0,140.32,93.74,46.58,33.2,5.77,Economy,8,Credit Card,Delivered,True,True,True,True,True,140.32,0.0,46.58,0.0,True,2023,8,August,22,Tuesday,70.16,33.2,Low,False,False,False
ORD-008695,2023-12-21,2023,12,Q4,Winter,CUST-03208,Female,Regular,Middle East,Egypt,Beauty & Health,Skincare,Moisturizing Cream,10.57,1,0.1,9.51,5.85,3.66,38.49,49.49,Express,11,Google Pay,Delivered,True,True,True,True,True,9.51,0.0,3.66,0.0,True,2023,12,December,21,Thursday,9.51,38.49,Low,False,False,False
ORD-008696,2023-11-30,2023,11,Q4,Fall,CUST-01859,Female,Regular,Europe,UK,Books & Media,Software,Antivirus Pro,116.19,5,0.25,435.71,308.69,127.02,29.15,11.39,Standard,5,Debit Card,Delivered,True,True,True,True,True,435.71,0.0,127.02,0.0,True,2023,11,November,30,Thursday,87.142,29.15,Medium,False,False,False
ORD-008697,2024-03-27,2024,3,Q1,Spring,CUST-03502,Male,Regular,Asia,India,Books & Media,Books,Rich Dad Poor Dad,12.86,4,0.5,25.72,31.1,-5.38,-20.92,12.14,Standard,21,Bank Transfer,Delivered,True,True,True,True,True,25.72,0.0,-5.38,0.0,True,2024,3,March,27,Wednesday,6.43,-20.92,Loss,False,False,False
ORD-008698,2023-02-20,2023,2,Q1,Winter,CUST-01772,Female,Regular,Europe,Germany,Clothing,Footwear,Vans Old Skool,152.73,9,0.1,1237.11,940.1,297.01,24.01,4.73,Economy,8,Apple Pay,Delivered,True,True,True,True,True,1237.11,0.0,297.01,0.0,True,2023,2,February,20,Monday,137.45666666666665,24.01,High,False,True,True
ORD-008699,2023-01-23,2023,1,Q1,Winter,CUST-03759,Female,Regular,Asia,Japan,Home & Kitchen,Appliances,Microwave Oven,57.62,3,0.3,121.0,123.34,-2.34,-1.93,34.25,Express,22,Bank Transfer,Delivered,True,True,True,True,True,121.0,0.0,-2.34,0.0,True,2023,1,January,23,Monday,40.333333333333336,-1.93,Loss,False,False,False
ORD-008700,2022-05-06,2022,5,Q2,Spring,CUST-03145,Male,Regular,Europe,Spain,Books & Media,Software,Antivirus Pro,86.87,9,0.0,781.83,433.45,348.38,44.56,87.86,Overnight,11,Credit Card,Delivered,True,True,True,True,True,781.83,0.0,348.38,0.0,True,2022,5,May,6,Friday,86.87,44.56,High,False,False,True
